row_id,price_single,price_min,price_max,log_price_single,log_price_min,log_price_max,durasi_hari,log_durasi,rating_imputed,has_rating,skill_count,has_premium_skill,price_range_width,has_price_range,title_length,title_word_count,desc_length,has_description,has_urgency,is_service_based,kategori_Grafis & Desain,kategori_Pemasaran & Periklanan,kategori_Penulisan & Penerjemahan,kategori_Visual & Audio,kategori_Web dan Pemrograman,platform_fastwork,platform_projects,platform_sribu,skill_seo,skill_logo_design,skill_video_editing,skill_tiktok_ads,skill_translation,skill_ui_ux_design,skill_content_writing,skill_animation,skill_instagram,skill_wordpress,skill_machine_learning,skill_data_analysis,skill_figma,skill_branding,skill_excel,skill_flutter,skill_google_ads,skill_python,skill_canva,skill_copywriting,skill_react,skill_laravel,skill_kotlin,skill_data_science,skill_html_css,skill_deep_learning,skill_meta_ads,skill_react_native,skill_php,skill_java,skill_javascript,skill_nextjs,skill_facebook_ads,skill_after_effects,skill_3d_modeling,skill_video_production,skill_tableau,skill_power_bi,skill_running,skill_adobe_xd,skill_mobile_programming,skill_swift,skill_website_building,skill_laravel_framework,skill_website
3214,500000.0,500000.0,500000.0,13.122365377402328,13.122365377402328,13.122365377402328,7.0,2.0794415416798357,5.0,1,0,0,0.0,0,26,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,14.0,2.70805020110221,5.0,1,1,0,0.0,0,39,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,5.0,1,1,0,0.0,0,23,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3217,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,4.9,1,1,0,0.0,0,71,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,4.9,1,1,0,0.0,0,71,11,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,375000.0,375000.0,375000.0,12.834683971615659,12.834683971615659,12.834683971615659,3.0,1.3862943611198906,5.0,1,1,0,0.0,0,97,17,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,1,0,0.0,0,67,10,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3221,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,0,0,0.0,0,20,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,4.9,1,1,0,0.0,0,60,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,0,0,0.0,0,35,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,1,0,0.0,0,43,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,9.0,2.302585092994046,5.0,1,1,0,0.0,0,45,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,4.8,1,1,0,0.0,0,31,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3227,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,4.9,1,1,0,0.0,0,46,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,6.0,1.9459101490553132,5.0,1,1,0,0.0,0,54,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,1000000.0,1000000.0,1000000.0,13.815511557963774,13.815511557963774,13.815511557963774,5.0,1.791759469228055,4.9,1,0,0,0.0,0,62,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,990000.0,990000.0,990000.0,13.805461232211272,13.805461232211272,13.805461232211272,3.0,1.3862943611198906,4.9,1,0,0,0.0,0,44,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,7.0,2.0794415416798357,5.0,1,2,0,0.0,0,31,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,5.0,1,1,0,0.0,0,34,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,1300000.0,1300000.0,1300000.0,14.077875591662238,14.077875591662238,14.077875591662238,5.0,1.791759469228055,4.9,1,3,0,0.0,0,77,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3234,850000.0,850000.0,850000.0,13.652992804936396,13.652992804936396,13.652992804936396,5.0,1.791759469228055,4.9,1,1,0,0.0,0,88,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,5.0,1,1,0,0.0,0,62,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,4.9,1,1,0,0.0,0,55,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,1,0,0.0,0,88,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,4.7,1,1,0,0.0,0,51,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,150000.0,150000.0,150000.0,11.918397239722838,11.918397239722838,11.918397239722838,2.0,1.0986122886681098,4.9,1,0,0,0.0,0,57,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,4.9,1,1,0,0.0,0,88,15,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,450000.0,450000.0,450000.0,13.017005083966255,13.017005083966255,13.017005083966255,3.0,1.3862943611198906,4.9,1,1,0,0.0,0,49,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,4.8,1,0,0,0.0,0,60,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,500000.0,500000.0,500000.0,13.122365377402328,13.122365377402328,13.122365377402328,7.0,2.0794415416798357,5.0,1,1,0,0.0,0,53,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,1,0,0.0,0,39,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,4.9,0,1,0,0.0,0,21,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,4.8,1,1,0,0.0,0,31,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,5.0,1.791759469228055,4.9,1,2,0,0.0,0,53,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3248,500000.0,500000.0,500000.0,13.122365377402328,13.122365377402328,13.122365377402328,4.0,1.6094379124341003,4.9,0,1,0,0.0,0,72,11,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,4.9,1,2,0,0.0,0,93,17,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,4.9,0,1,0,0.0,0,57,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,4.9,0,0,0,0.0,0,40,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,5.0,1.791759469228055,4.9,0,2,0,0.0,0,61,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3253,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,5.0,1.791759469228055,4.9,0,0,0,0.0,0,26,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,4.9,0,0,0,0.0,0,40,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,7.0,2.0794415416798357,4.9,0,2,0,0.0,0,28,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,5.0,1.791759469228055,4.9,0,2,0,0.0,0,63,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3257,1250000.0,1250000.0,1250000.0,14.038654909278163,14.038654909278163,14.038654909278163,7.0,2.0794415416798357,4.9,0,0,0,0.0,0,26,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,4.9,0,0,0,0.0,0,44,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,4.9,0,0,0,0.0,0,33,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,7.0,2.0794415416798357,4.9,0,1,0,0.0,0,74,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,400000.0,400000.0,400000.0,12.899222326086994,12.899222326086994,12.899222326086994,3.0,1.3862943611198906,5.0,1,1,0,0.0,0,41,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,150000.0,150000.0,150000.0,11.918397239722838,11.918397239722838,11.918397239722838,1.0,0.6931471805599453,4.9,0,0,0,0.0,0,47,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,4.9,0,2,0,0.0,0,54,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,4.9,0,2,0,0.0,0,100,14,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,5.0,1,0,0,0.0,0,49,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,500000.0,500000.0,500000.0,13.122365377402328,13.122365377402328,13.122365377402328,7.0,2.0794415416798357,4.9,0,1,0,0.0,0,23,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3267,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,4.9,0,1,0,0.0,0,66,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,600000.0,600000.0,600000.0,13.304686600863562,13.304686600863562,13.304686600863562,5.0,1.791759469228055,5.0,1,0,0,0.0,0,74,11,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,2,0,0.0,0,60,11,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3270,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,1,0,0.0,0,90,15,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,1000000.0,1000000.0,1000000.0,13.815511557963774,13.815511557963774,13.815511557963774,5.0,1.791759469228055,5.0,1,1,0,0.0,0,67,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,5.0,1,1,0,0.0,0,66,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3273,400000.0,400000.0,400000.0,12.899222326086994,12.899222326086994,12.899222326086994,5.0,1.791759469228055,5.0,1,1,0,0.0,0,64,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,0,0,0.0,0,46,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,5.0,1,0,0,0.0,0,49,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,1.0,0.6931471805599453,5.0,1,0,0,0.0,0,33,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,5.0,1,1,0,0.0,0,38,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,2.0,1.0986122886681098,5.0,1,2,0,0.0,0,71,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,5.0,1,1,0,0.0,0,30,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,4000000.0,4000000.0,4000000.0,15.201805169084134,15.201805169084134,15.201805169084134,7.0,2.0794415416798357,5.0,1,2,0,0.0,0,68,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3281,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,5.0,1.791759469228055,5.0,1,1,0,0.0,0,34,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,5.0,1,0,0,0.0,0,34,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,5.0,1,2,0,0.0,0,52,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3284,350000.0,350000.0,350000.0,12.765691290604371,12.765691290604371,12.765691290604371,3.0,1.3862943611198906,5.0,1,1,0,0.0,0,69,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
