platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,durasi_hari,skills,url_listing
sribu,Pemasaran & Periklanan,Digital Marketing,Social Media Manager ,150000.0,4.9,,5.0,,https://www.sribu.com/id/users/sher2405/social-media-manager-bdb197e6-7e81-4db3-82d4-c2537a269d10
sribu,Pemasaran & Periklanan,Digital Marketing,Optimasi Iklan Ads Shopee Meta Digital Marketing,1299000.0,4.9,,1.0,,https://www.sribu.com/id/users/hasansirojun/optimasi-iklan-ads-shopee-meta-digital-marketing-613155ab-7b3f-44ea-9461-4f07845f77b5
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Marketing Strategy untuk Brand/Bisinis Baru,389000.0,4.9,,30.0,,https://www.sribu.com/id/users/abidcreator/jasa-marketing-strategy-untuk-brandbisinis-baru-5863eb43-523d-44cd-a9a0-6e2d1b8dda5e
sribu,Pemasaran & Periklanan,Digital Marketing,"Digital Marketing, Iklan & Optimasi Marketplace",800000.0,4.9,,27.0,,https://www.sribu.com/id/users/slametsutikno/digital-marketing-iklan-and-optimasi-marketplace-493b1b8e-8aa9-490f-bfc4-d8275220b6fc
sribu,Pemasaran & Periklanan,Digital Marketing,Design Logo Kemasan dan Branding Agar Menarik,250000.0,4.9,,2.0,,https://www.sribu.com/id/users/Ridha2304/design-logo-kemasan-dan-branding-agar-menarik-c689a6d5-39f1-4916-903b-c67f0b7e80f6
sribu,Pemasaran & Periklanan,Digital Marketing,Social Media Management Bisnis UMKM,100000.0,4.9,,1.0,,https://www.sribu.com/id/users/FakhriHumaini/social-media-management-bisnis-umkm-4be76b4f-f8a7-4f08-8f2d-01e80377b193
sribu,Pemasaran & Periklanan,Digital Marketing,Social Media Admin & Digital Marketing Strategist,250000.0,4.9,,7.0,,https://www.sribu.com/id/users/hasyim_ari/social-media-admin-and-digital-marketing-strategist-9dc32a4c-f728-4b3f-8671-743542373952
sribu,Pemasaran & Periklanan,Digital Marketing,"Bikin Sosmed Bisnismu Naik Level – Ads, Sosmed,KOL",1500000.0,4.9,,90.0,,https://www.sribu.com/id/users/Jibral05/bikin-sosmed-bisnismu-naik-level-ads-sosmedkol-8d95ede2-89dc-42d4-8a9c-b0322e7b28a9
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Social Media Ads untuk UMKM Bisnis Profitable,350000.0,4.9,,5.0,,https://www.sribu.com/id/users/Jibral05/jasa-social-media-ads-untuk-umkm-bisnis-profitable-ab03d205-4f01-4469-bd18-64c618960bad
sribu,Pemasaran & Periklanan,Digital Marketing,Desain Label atau Packaging Product,150000.0,4.9,,1.0,,https://www.sribu.com/id/users/Latsams_/desain-label-atau-packaging-product-ecc96edf-b965-43e1-bc55-32e1b90d4018
sribu,Pemasaran & Periklanan,Digital Marketing,Paket Lengkap Content Plan Sosmed 30 Hari ,475000.0,5.0,,30.0,,https://www.sribu.com/id/users/anisafauziah4/paket-lengkap-content-plan-sosmed-30-hari-266bb3c6-9545-4cf3-8985-ec8286a122b3
sribu,Pemasaran & Periklanan,Digital Marketing,Virtual Assistant  CRM  Administrative Support,150000.0,4.9,,7.0,,https://www.sribu.com/id/users/eriska18/virtual-assistant-crm-administrative-support-d927d46c-dc8a-4cd6-92ff-50cf64eed10e
sribu,Pemasaran & Periklanan,Digital Marketing,"Admin marketplace TikTok, Shopee, Dan Tokopedia",100000.0,4.9,,9709.0,,https://www.sribu.com/id/users/najwabalqis/admin-marketplace-tiktok-shopee-dan-tokopedia-20ddd325-da14-479b-a88b-153ecf8491d6
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Freelance Admin Sosial Media  Customer Servis,150000.0,4.9,,1.0,,https://www.sribu.com/id/users/puspariani/jasa-freelance-admin-sosial-media-customer-servis-dcc61f73-f74f-42a7-a9af-e77ffad3b51e
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa KOL Management/Specialist,500000.0,4.9,,7.0,,https://www.sribu.com/id/users/septmarcwrk/jasa-kol-managementspecialist-529a26b4-5cbf-40d9-b280-759325b0e42f
sribu,Pemasaran & Periklanan,Digital Marketing,Admin  Customer Support Toko Online,100000.0,4.9,,1.0,,https://www.sribu.com/id/users/MuhammadRifai/admin-customer-support-toko-online-af5d9264-b9d0-40b2-abe8-794f4453cfde
sribu,Pemasaran & Periklanan,Digital Marketing,Admin Chat English for Customer Support Fast Resp,100000.0,4.9,,2.0,,https://www.sribu.com/id/users/aditnia22014/admin-chat-english-for-customer-support-fast-resp-5e36d14b-7ed7-4a6b-a31b-f8a55770752d
sribu,Pemasaran & Periklanan,Digital Marketing,"Balas Chat WhatsApp, Marketplace, dan Sosial Media",150000.0,4.9,,3.0,,https://www.sribu.com/id/users/Putrisyam22/balas-chat-whatsapp-marketplace-dan-sosial-media-84223fe1-c731-440d-92e5-ea8be6a62b2d
sribu,Pemasaran & Periklanan,Digital Marketing,Admin WhatsApp  Balas Chat  Follow Up Pelanggan,500000.0,4.9,,7.0,,https://www.sribu.com/id/users/ruthvirtual/admin-whatsapp-balas-chat-follow-up-pelanggan-f44c9274-6c20-417c-ba24-3685e307b1af
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Admin Chat Online Fast Respon & Ramah,100000.0,4.9,,5.0,,https://www.sribu.com/id/users/Rafael234/jasa-admin-chat-online-fast-respon-and-ramah-49f21948-0417-4e9b-b0f0-7e76285d749e
sribu,Pemasaran & Periklanan,Digital Marketing,Digital Marketing Expert untuk Brand Anda Lebih Di,299000.0,4.9,,0.0,,https://www.sribu.com/id/users/Nofrizal90/digital-marketing-expert-untuk-brand-anda-lebih-di-fb7425ad-c7d6-41ee-b95a-6980ab7d228d
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Digital Marketing yang Hasilnya Nyata,100000.0,4.9,,1.0,,https://www.sribu.com/id/users/laskarlin/jasa-digital-marketing-yang-hasilnya-nyata-9835c264-8443-4b26-b124-c641469be147
sribu,Pemasaran & Periklanan,Digital Marketing,Meta Ads / Iklan Meta Facebook,200000.0,4.9,,7.0,,https://www.sribu.com/id/users/Aldofahricky/meta-ads-iklan-meta-facebook-6e4624d4-c2cb-48e6-a583-c3ed543eb969
sribu,Pemasaran & Periklanan,Digital Marketing,Backlink Asia Tenggara untuk Naikkan Otoritas,350000.0,4.9,,1.0,,https://www.sribu.com/id/users/JagoSeo1/backlink-asia-tenggara-untuk-naikkan-otoritas-599ed062-654a-4138-acb9-71deefd0a169
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Data Entry dan Pengolahan Data Excel,120000.0,4.9,,2.0,,https://www.sribu.com/id/users/ACESETIAWAN/jasa-data-entry-dan-pengolahan-data-excel-d60c4c02-5223-4c1a-8558-d090b83e3ddf
sribu,Pemasaran & Periklanan,Digital Marketing,Facebook Ads Specialist Convertion,500000.0,4.9,,10.0,Facebook Ads,https://www.sribu.com/id/users/shandyalfarizky/facebook-ads-specialist-convertion-c6428b96-e455-47c5-9c38-29d47d918db8
sribu,Pemasaran & Periklanan,Digital Marketing,Strategist  Digital Marketing Efektif ,1500000.0,4.9,,14.0,,https://www.sribu.com/id/users/Halimatus1812/strategist-digital-marketing-efektif-1d17e84e-8706-40fb-b183-d81fab4e6fb6
sribu,Pemasaran & Periklanan,Digital Marketing,Strategi Digital Marketing Efektif,2000000.0,4.9,,30.0,,https://www.sribu.com/id/users/Shisnoopy/strategi-digital-marketing-efektif-e19fbc95-2958-4f5b-b297-e75e172673e2
sribu,Pemasaran & Periklanan,Digital Marketing,Performance Marketing (Meta Ads dan Google Ads),2000000.0,4.9,,2.0,Google Ads,https://www.sribu.com/id/users/Ikbale99/performance-marketing-meta-ads-dan-google-ads-ad08bc33-d7e3-4f7b-8ac3-ba7347e33f89
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa  handle end to end KOL /influencer ,100000.0,,,2.0,,https://www.sribu.com/id/users/dewishnt/jasa-handle-end-to-end-kol-influencer-34d7c426-9226-4f1c-ab92-3303d44e3005
sribu,Pemasaran & Periklanan,Digital Marketing,"""Jasa Tambah Followers IG Secara Permanen""",100000.0,4.9,,1.0,,https://www.sribu.com/id/users/Rifqi.20/jasa-tambah-followers-ig-secara-permanen-08e6b268-3dfb-4a77-8887-bffcc2c4279f
sribu,Pemasaran & Periklanan,Digital Marketing,Marketing Strategy and Business Plan ,4500000.0,4.9,,7.0,,https://www.sribu.com/id/users/zahriayi/marketing-strategy-and-business-plan-31e3827a-f31f-4a64-9ebc-66ee0efd90a0
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Optimasi Toko Online,100000.0,4.9,,2.0,,https://www.sribu.com/id/users/risareina82/jasa-optimasi-toko-online-d1db596e-b417-4653-ab7f-4327cef86fe4
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Pasang Google Ads Include Saldo,300000.0,4.9,,1.0,Google Ads,https://www.sribu.com/id/users/qolbiipy/jasa-pasang-google-ads-include-saldo-90c7374e-0fcc-40ab-860c-a4ee963d7aa2
sribu,Pemasaran & Periklanan,Digital Marketing,Creative Writing I Skrip Endorsment I KOL Brief,550000.0,4.9,,2.0,,https://www.sribu.com/id/users/itsintan/creative-writing-i-skrip-endorsment-i-kol-brief-de4f4b73-10f7-4cd9-b4fe-be7bcae04425
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa copywriting produk/jasa cepat dan efektif,100000.0,4.9,,2.0,Copywriting,https://www.sribu.com/id/users/frns_satria/jasa-copywriting-produkjasa-cepat-dan-efektif-e2061cd4-e1a5-4b01-a872-fde083f4e472
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Admin Social Media Profesional,350000.0,4.9,,20.0,,https://www.sribu.com/id/users/ramaxiauw/jasa-admin-social-media-profesional-3025820d-3998-4ec2-9e36-ba4451dd981c
sribu,Pemasaran & Periklanan,Digital Marketing,Infrastruktur Digital Marketing,100000.0,4.9,,14.0,,https://www.sribu.com/id/users/Irpantrigunawan/infrastruktur-digital-marketing-9d614dc3-4cbb-4726-ad73-8e9226052640
sribu,Pemasaran & Periklanan,Digital Marketing,Strategi Digital Marketing ,99000.0,4.9,,3.0,,https://www.sribu.com/id/users/Rijalm5758/strategi-digital-marketing-e785597e-0446-4613-af56-56af3bd4ef8a
sribu,Pemasaran & Periklanan,Digital Marketing,Social Media Specialist,500000.0,4.9,,2.0,,https://www.sribu.com/id/users/sublimeid/social-media-specialist-78a7d2aa-4d7a-4c76-b309-21e55f3945a5
sribu,Pemasaran & Periklanan,Digital Marketing,Digital Marketing Audit  Growth Plan untuk Bisnis,1737000.0,4.9,,3.0,,https://www.sribu.com/id/users/marketingexpert/digital-marketing-audit-growth-plan-untuk-bisnis-93edfa55-377f-423a-9568-8a2247cac90f
sribu,Pemasaran & Periklanan,Digital Marketing,Social Media Ads Murah,800000.0,4.9,,3.0,,https://www.sribu.com/id/users/m.zulfikar/social-media-ads-murah-54dd60e6-8b98-4ece-9cc5-83175d964d3f
sribu,Pemasaran & Periklanan,Digital Marketing,Copywriter untuk Sosial Media,125000.0,4.9,,2.0,,https://www.sribu.com/id/users/arioyudhono/copywriter-untuk-sosial-media-7fe63dbe-9d22-46a2-982d-6c36b4a9cdb0
sribu,Pemasaran & Periklanan,Digital Marketing,Promosi website dan ads click,100000.0,4.9,,7.0,,https://www.sribu.com/id/users/Dariangrum/promosi-website-dan-ads-click-3a430dcb-750a-4663-9261-799b4104d700
sribu,Pemasaran & Periklanan,Digital Marketing,Desain poster kegiatan maupun bisnis produk,110000.0,4.9,,2.0,,https://www.sribu.com/id/users/csaptr10/desain-poster-kegiatan-maupun-bisnis-produk-c476f4c9-3e78-41c5-8d0e-ba76ebbece31
sribu,Pemasaran & Periklanan,Digital Marketing,Strategi dan Pembuatan Konten Digital untuk Brand,250000.0,4.9,,3.0,,https://www.sribu.com/id/users/fikrialfathu24/strategi-dan-pembuatan-konten-digital-untuk-brand-85500408-44d0-4c10-8e31-beb04fc3d35c
sribu,Pemasaran & Periklanan,Digital Marketing,Pembuatan Konten Sosial Media,200000.0,4.9,,3.0,,https://www.sribu.com/id/users/abinmfarhan/pembuatan-konten-sosial-media-ebe1bf88-1508-42f1-96b2-7d8ac0bf8398
sribu,Pemasaran & Periklanan,Digital Marketing,Asisten Otomatisasi  Data Ringan  terIntegrasi ,100000.0,4.9,,3.0,,https://www.sribu.com/id/users/RinggoAjah/asisten-otomatisasi-data-ringan-terintegrasi-b5b332c4-0573-4d6e-a0fe-2591e03c8151
sribu,Pemasaran & Periklanan,Digital Marketing,Creative Graphic Designer,99000.0,4.9,,5.0,,https://www.sribu.com/id/users/Arilsahryan/creative-graphic-designer-10a93e94-4d4b-4e08-9140-135aed112c6d
sribu,Pemasaran & Periklanan,Digital Marketing,Virtual Or Frelancer Design Marketing Video Admin,350000.0,4.9,,5.0,,https://www.sribu.com/id/users/Rizkifajar/virtual-or-frelancer-design-marketing-video-admin-9cf9bb69-d50c-44c7-91e6-be7989631ee6
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa setup Facebook Ads dari Nol,250000.0,4.9,,2.0,Facebook Ads,https://www.sribu.com/id/users/williansyohanes/jasa-setup-facebook-ads-dari-nol-d0ef75a6-fb21-4f20-9245-31cddd17accb
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Performance Ads untuk Lead dan Penjualan,2000000.0,4.9,,14.0,,https://www.sribu.com/id/users/khoirularfn/jasa-performance-ads-untuk-lead-dan-penjualan-71499a58-e742-4bf1-bd49-793ee841cec2
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa promosi produk/layanan via instagram,100000.0,4.9,,1.0,,https://www.sribu.com/id/users/deridexter/jasa-promosi-produklayanan-via-instagram-5b735374-3291-4250-95be-37bcdfcd75fa
sribu,Pemasaran & Periklanan,Digital Marketing,Digital Marketing Powered by AI Optimization,3500000.0,4.9,,9779.0,,https://www.sribu.com/id/users/riki.digi/digital-marketing-powered-by-ai-optimization-7fd34f97-2bb4-4d27-81a7-1fd61031929c
sribu,Pemasaran & Periklanan,Digital Marketing,Pengelolaan Sosial Media Brand,150000.0,4.9,,1.0,,https://www.sribu.com/id/users/naufalazky/pengelolaan-sosial-media-brand-4dcfc1cd-7458-4de6-9768-1641248e84ef
sribu,Pemasaran & Periklanan,Digital Marketing,Design grafis dan visual,400000.0,4.9,,3.0,,https://www.sribu.com/id/users/chandradewiVA/design-grafis-dan-visual-a95a9d94-4f52-4989-81f9-6aacff8ea74e
sribu,Pemasaran & Periklanan,Digital Marketing,Admin Chat Fast Response dan Sopan,150000.0,4.9,,4.0,,https://www.sribu.com/id/users/ratanyyy/admin-chat-fast-response-dan-sopan-20a78522-8ae2-45c6-b39b-a416ee1b86be
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Digitalisasi Marketing Product,100000.0,4.9,,2.0,,https://www.sribu.com/id/users/dikihendrat/jasa-digitalisasi-marketing-product-9ec0d98f-c12e-4441-a58d-b744170d5a40
sribu,Pemasaran & Periklanan,Digital Marketing,Admin Customer Service Olshop dan Marketing,300000.0,4.9,,30.0,,https://www.sribu.com/id/users/Febriansyah86/admin-customer-service-olshop-dan-marketing-0df4ebdd-be8b-4153-8325-83d990c0ef9d
sribu,Pemasaran & Periklanan,Digital Marketing,Bisa menjual dan memasrkan sesuatu produk,100000.0,4.9,,10.0,,https://www.sribu.com/id/users/Fajarputra/bisa-menjual-dan-memasrkan-sesuatu-produk-d11789db-bbb1-46f5-9e87-4454e6bdcc97
sribu,Pemasaran & Periklanan,Digital Marketing,copywriter,350000.0,4.9,,1.0,,https://www.sribu.com/id/users/Massuroso86/copywriter-f83cdb50-60df-4acd-bc1a-b1f5b7201d5e
sribu,Pemasaran & Periklanan,Digital Marketing,Manajemen Digital Marketing untuk Perusahaan ,200000.0,4.9,,14.0,,https://www.sribu.com/id/users/nouren2000/manajemen-digital-marketing-untuk-perusahaan-a8a7f101-b186-4950-bd88-0ee3421802bf
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Optimasi Iklan Marketplace,180000.0,4.9,,7.0,,https://www.sribu.com/id/users/Marinold/jasa-optimasi-iklan-marketplace-23a0305e-2caa-4194-ab0e-477b1568af74
sribu,Pemasaran & Periklanan,Digital Marketing,Marketing Consultant Media  Influencer,500000.0,4.9,,1.0,,https://www.sribu.com/id/users/Della_Ainun/marketing-consultant-media-influencer-43d93a5c-195b-4080-a748-f20b631924e3
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Ads Marketplace Shopee & Meta Ads,300000.0,4.9,,7.0,,https://www.sribu.com/id/users/hoomandigitalcreator/jasa-ads-marketplace-shopee-and-meta-ads-b272937f-e5a9-413c-a251-9bdc12d318ad
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Setup DAN Optimasi Iklan Meta FB dan IG,200000.0,4.9,,3.0,,https://www.sribu.com/id/users/ananda100/jasa-setup-dan-optimasi-iklan-meta-fb-dan-ig-f2dcde4e-1814-4d7a-bd16-5619bf3a1f7e
sribu,Pemasaran & Periklanan,Digital Marketing,Pembuatan Content planning  ,450000.0,4.9,,1.0,,https://www.sribu.com/id/users/andryan_ep/pembuatan-content-planning-9ba3cdf4-5f29-4e17-a687-e5d7582bc978
sribu,Pemasaran & Periklanan,Digital Marketing,Konten Kreatif IG/FB/TikTok Peningkat Konversi,175000.0,4.9,,2.0,,https://www.sribu.com/id/users/Ms.Pradita/konten-kreatif-igfbtiktok-peningkat-konversi-5cbe1074-75c9-4135-b0ec-046167150ed7
sribu,Pemasaran & Periklanan,Digital Marketing,Input data dari dokumen fisik/PDF ke Excel atau Go,100000.0,4.9,,2.0,,https://www.sribu.com/id/users/nuuronnahdi/input-data-dari-dokumen-fisikpdf-ke-excel-atau-go-9ea20949-8d48-435e-90ce-e170a4e42738
sribu,Pemasaran & Periklanan,Digital Marketing,Desain UMKM Profesional ,100000.0,4.9,,2.0,,https://www.sribu.com/id/users/Shofatulds27/desain-umkm-profesional-bfa67be5-b916-49b9-8d83-5986d0ebde95
sribu,Pemasaran & Periklanan,Digital Marketing,"Jasa periklanan produk properti, restoran, hotel ",100000.0,4.9,,3.0,,https://www.sribu.com/id/users/Sugamarket/jasa-periklanan-produk-properti-restoran-hotel-fda54b87-689d-401c-9684-6752d3f4a0e0
sribu,Pemasaran & Periklanan,Digital Marketing,"Optimalisasi Marketplace (SEM,Ads,CPAS,Affiliate)",2500000.0,4.9,,30.0,,https://www.sribu.com/id/users/qimtifar/optimalisasi-marketplace-semadscpasaffiliate-bb429658-41ff-4ce7-b515-28566b4fb921
sribu,Pemasaran & Periklanan,Digital Marketing,Konsultasi digital marketing efektif,150000.0,4.9,,7.0,,https://www.sribu.com/id/users/Fadhil_Haryadi/konsultasi-digital-marketing-efektif-aab07971-99d4-451d-83f7-ff8b94c8e271
sribu,Pemasaran & Periklanan,Digital Marketing,Desain Penjualan Bouquet Flower,100000.0,4.9,,3.0,,https://www.sribu.com/id/users/daradjatulaulia/desain-penjualan-bouquet-flower-a9e1dd83-3ec6-4501-b456-a5f5b4a971a3
sribu,Pemasaran & Periklanan,Digital Marketing,Digital Marketing untuk Produk & Jasa,112000.0,4.9,,3.0,,https://www.sribu.com/id/users/famujiekobayu/digital-marketing-untuk-produk-and-jasa-3956244e-dae3-4d52-82ba-dd7e6b7db175
sribu,Pemasaran & Periklanan,Digital Marketing,Jualan Di Internet,200000.0,4.9,,1.0,,https://www.sribu.com/id/users/farrel97/jualan-di-internet-6e001a35-bcb9-478b-98df-4b821ede696e
sribu,Pemasaran & Periklanan,Digital Marketing,Penulisan Artikel untuk Bisnis dan Profesional ,300000.0,4.9,,5.0,,https://www.sribu.com/id/users/AdiSuryadarma/penulisan-artikel-untuk-bisnis-dan-profesional-f8115458-547a-4fd8-b6dd-09ee3c0c39ab
sribu,Pemasaran & Periklanan,Digital Marketing,Digital Marketing,150000.0,4.9,,5.0,,https://www.sribu.com/id/users/restianptr/digital-marketing-dc9de101-77a3-48ec-85b2-5e7523394fab
sribu,Pemasaran & Periklanan,Digital Marketing,Profit Meningkat Dalam Hitungan Hari,300000.0,4.9,,5.0,,https://www.sribu.com/id/users/Pra_Project/profit-meningkat-dalam-hitungan-hari-fe05292e-9dd7-41d0-82c4-f8a6fac788a1
sribu,Pemasaran & Periklanan,Digital Marketing,Google Business creation services  PRO,100000.0,4.9,,9741.0,,https://www.sribu.com/id/users/Raspati_angga/google-business-creation-services-pro-f6d39314-dd62-477e-905f-fc29226f4a87
sribu,Pemasaran & Periklanan,Digital Marketing,Social Media Management,1500000.0,4.9,,5.0,,https://www.sribu.com/id/users/Asfiaparis/social-media-management-126c8cf1-542d-4fe4-905c-5d4f314889ce
sribu,Pemasaran & Periklanan,Digital Marketing,Desain Logo Pemasaran dan Periklanan,700000.0,4.9,,5.0,,https://www.sribu.com/id/users/Restuder16/desain-logo-pemasaran-dan-periklanan-9c285062-2837-4dfe-8640-10698a551085
sribu,Pemasaran & Periklanan,Digital Marketing,Strategi Digital Marketing Efektif,100000.0,4.9,,2.0,,https://www.sribu.com/id/users/jenna2345/strategi-digital-marketing-efektif-85ea570c-2dae-4f69-bec0-04055c2c6ad7
sribu,Pemasaran & Periklanan,Digital Marketing,Sosial Media Admin Handling Chat dan Dm ,1500000.0,4.9,,2.0,,https://www.sribu.com/id/users/thanianabilla_/sosial-media-admin-handling-chat-dan-dm-e501a2ac-bda7-497b-9106-4a8d07265a4b
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Digital Marketing (Paid Ads & SEO),1000000.0,4.9,,14.0,SEO,https://www.sribu.com/id/users/adityafarhannnzz/jasa-digital-marketing-paid-ads-and-seo-228dbc4b-5ed5-48ac-805d-20642ceb25c7
sribu,Pemasaran & Periklanan,Digital Marketing,Desain Modern MUA dan Brosur,375000.0,4.9,,4.0,,https://www.sribu.com/id/users/Ofelitamp20/desain-modern-mua-dan-brosur-1321410e-d07b-4d08-80eb-07f4f6ea8baf
sribu,Pemasaran & Periklanan,Digital Marketing,Konten Marketing Sosial Media dan Marketplace UMKM,200000.0,4.9,,30.0,,https://www.sribu.com/id/users/nauveliawati/konten-marketing-sosial-media-dan-marketplace-umkm-568fee3c-6c91-48e7-924e-e9421c3d1a99
sribu,Pemasaran & Periklanan,Digital Marketing,CONTENT PLANNING ,350000.0,4.9,3.0,5.0,,https://www.sribu.com/id/users/mhrdikatrip/content-planning-ec06b6a4-5be8-4f3b-8320-b1e7a965e7fd
sribu,Pemasaran & Periklanan,Digital Marketing,Viral Campaign Content Concept,150000.0,4.9,,9685.0,,https://www.sribu.com/id/users/Kamalshahab/viral-campaign-content-concept-9f02e2f1-7758-4181-9659-20f8b21dcfc3
sribu,Pemasaran & Periklanan,Digital Marketing,Digital marketing Tokopedia dan Shoppe,300000.0,4.9,,3.0,,https://www.sribu.com/id/users/YOSyas301001/digital-marketing-tokopedia-dan-shoppe-566bfdef-c637-4843-af37-91dd1fbf5b26
sribu,Pemasaran & Periklanan,Digital Marketing,marketing profesional,99000.0,4.9,,1.0,,https://www.sribu.com/id/users/Novitasaary/marketing-profesional-a4d5480c-88b9-4662-9279-0993245097ee
sribu,Pemasaran & Periklanan,Digital Marketing,Sales man jaman now,300000.0,4.9,,1.0,,https://www.sribu.com/id/users/yogibgs_/sales-man-jaman-now-201007b1-9503-4485-868c-65e1cc3db8c0
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Digital Marketing untuk UMKM – Promosi Online,150000.0,4.9,,2.0,,https://www.sribu.com/id/users/svxbrnaa/jasa-digital-marketing-untuk-umkm-promosi-online-ad7866d6-156a-4a65-8733-5788a5178859
sribu,Pemasaran & Periklanan,Digital Marketing,Social Media Marketing Admin ,100000.0,4.9,,7.0,,https://www.sribu.com/id/users/aliiyakhaerunisa/social-media-marketing-admin-4f0513fd-19de-4094-b52f-d45d03fd8c26
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Digital Marketing F&B dan Bisnis Retail,2500000.0,4.9,,30.0,,https://www.sribu.com/id/users/Digwebx.id/jasa-digital-marketing-fandb-dan-bisnis-retail-2a26067a-e919-4434-9ba5-5fc0b2f83198
sribu,Pemasaran & Periklanan,Digital Marketing,Performance Digital Marketing,1350000.0,4.9,,30.0,,https://www.sribu.com/id/users/wahyuadie/performance-digital-marketing-81a44ece-0495-4b04-91d4-db055759b9fd
sribu,Pemasaran & Periklanan,Digital Marketing,Optimasi Digital Marketing,1500000.0,4.9,,30.0,,https://www.sribu.com/id/users/fikrimubarok/optimasi-digital-marketing-f62a9924-7b18-4e64-89de-7ae16cef8b57
sribu,Pemasaran & Periklanan,Digital Marketing,KOL Specialist { Listing all Creator - Dealing},144444.0,4.9,,5.0,,https://www.sribu.com/id/users/FlorenciaLie/kol-specialist-listing-all-creator-dealing-d22c01b6-c73e-4042-ad78-7d53c97610b8
sribu,Pemasaran & Periklanan,Digital Marketing,"Jasa Iklan Meta Ads Facebook, Google ",500000.0,4.9,,1.0,,https://www.sribu.com/id/users/ratnyp123/jasa-iklan-meta-ads-facebook-google-4353042a-167d-4162-b114-a8e83ef50113
sribu,Pemasaran & Periklanan,Digital Marketing,Jasa Google Ads Lengkap: Set Up & Optimasi,350000.0,4.9,,2.0,Google Ads,https://www.sribu.com/id/users/solusidigitalgroup/jasa-google-ads-lengkap-set-up-and-optimasi-3929c2fb-e44c-4e7b-b8f9-eea854cdb33e
sribu,Pemasaran & Periklanan,Digital Marketing,"Digital Marketing Efektif, Bisnis Melesat",4500000.0,4.9,,30.0,,https://www.sribu.com/id/users/clickdigital.id/digital-marketing-efektif-bisnis-melesat-19e20154-e9c6-496d-8f6b-b4721aae1fb7
sribu,Pemasaran & Periklanan,Digital Marketing,"Jasa Iklan Marketplace (Shopee, Tiktok Ads, dll)",1990000.0,4.9,,30.0,TikTok Ads,https://www.sribu.com/id/users/adindark/jasa-iklan-marketplace-shopee-tiktok-ads-dll-66d22552-b41f-4ce5-b694-166422e79547
sribu,Pemasaran & Periklanan,Digital Marketing,Optimasi UMKM dengan Digital Marketing,2000000.0,4.9,,30.0,,https://www.sribu.com/id/users/clickdigital.id/optimasi-umkm-dengan-digital-marketing-c14dceff-22f3-4313-8055-aa8eadb9dcb2
sribu,Pemasaran & Periklanan,Digital Marketing,Tingkatkan Penjualan UMKM dengan Digital Marketing,500000.0,4.9,,3.0,,https://www.sribu.com/id/users/clickdigital.id/tingkatkan-penjualan-umkm-dengan-digital-marketing-cc64debf-2dc1-43b6-8a64-a6f5597b4641
sribu,Pemasaran & Periklanan,Digital Marketing,Penulisan Blog & Articles,100000.0,4.9,,7.0,,https://www.sribu.com/id/users/delipebri/penulisan-blog-and-articles-b36f9f20-2202-4924-9b0f-4573066c4312
sribu,Pemasaran & Periklanan,Digital Marketing,Meta Ads dan Tiktok Ads (CPAS),500000.0,4.9,,10.0,TikTok Ads,https://www.sribu.com/id/users/Nilam123/meta-ads-dan-tiktok-ads-cpas-bfba901f-d85f-4417-aeb7-b1598e1c477f
sribu,Pemasaran & Periklanan,Digital Marketing,Nurture your business growth through digital,750000.0,4.9,,5.0,,https://www.sribu.com/id/users/ibasibas/nurture-your-business-growth-through-digital-d4c82f78-304a-4671-81d6-e71c22945d86
sribu,Pemasaran & Periklanan,Digital Marketing,Set Up & Optimization Meta Ads Campaign ,100000.0,4.9,,7.0,,https://www.sribu.com/id/users/daniwidya00/set-up-and-optimization-meta-ads-campaign-ea019fd0-3020-49d8-86b3-1d24fb22f547
sribu,Pemasaran & Periklanan,Digital Marketing,"Digital Strategy, Content Plan, Copywriting, Capt",99900.0,4.9,,1.0,Copywriting,https://www.sribu.com/id/users/ekaschya/digital-strategy-content-plan-copywriting-capt-83d8128c-b805-4f12-8f1a-23faba4963f2
