platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,durasi_hari,skills,url_listing,harga_raw,rating_raw,jumlah_order_raw,durasi_raw
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Profesional Jaminan Trafik dan Jaminan Konversi Leads/Sales,5000000.0,4.9,,30.0,SEO,https://www.sribu.com/id/users/faradi93/jasa-seo-profesional-jaminan-trafik-dan-jaminan-konversi-leadssales-f4fdcc26-46e7-44d0-a717-107aab58236c,Rp5.000.000,4.9,,30 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Audit Website Profesional | Advance SEO,500000.0,4.9,,7.0,SEO,https://www.sribu.com/id/users/hasanaru/jasa-seo-audit-website-profesional-or-advance-seo-335e50a5-0487-46ae-94ff-bfd248b402e0,Rp500.000,4.9,,7 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Tingkatkan Peringkat Website Anda di Top 10 Google,1000000.0,4.9,,1.0,,https://www.sribu.com/id/users/Wirawan11/tingkatkan-peringkat-website-anda-di-top-10-google-c88b1dd5-1f1e-45a9-a9b6-815541cd97fe,Rp1.000.000,4.9,,Respon Chat16 jamProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Jasa Penyesuaian Website Wordpress,500000.0,,,1.0,WordPress,https://www.sribu.com/id/users/primeSEO/jasa-penyesuaian-website-wordpress-7d445bd3-513a-46f9-af20-b5b3668083ff,Rp500.000,,,Respon Chat1 jamProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Profesional,900000.0,4.9,,30.0,SEO,https://www.sribu.com/id/users/jamijamal/jasa-seo-profesional-e9ae2f51-1b79-4311-9e5a-9bc9c7e13c95,Rp900.000,4.9,,30 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Website Bergaransi Peringkat #1 Google,900000.0,4.9,,7.0,SEO,https://www.sribu.com/id/users/inorikreasidigital/jasa-seo-website-bergaransi-peringkat-1-google-9a4d4d4d-1fd9-498d-b42e-b04a9cf0ecc0,Rp900.000,4.9,,7 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Website – Naik Page One Tanpa Drama,550000.0,4.9,,11.0,SEO,https://www.sribu.com/id/users/yandirabali/jasa-seo-website-naik-page-one-tanpa-drama-5a1afb1a-3cb3-4baf-885a-480c80b9e3f3,Rp550.000,4.9,,Respon Chat11 hariProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Penulisan Press Release & Artikel Edukasi,500000.0,4.9,,2.0,,https://www.sribu.com/id/users/kumandangg/penulisan-press-release-and-artikel-edukasi-816d50c9-849d-40c2-8b20-b43f3f76d249,Rp500.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Audit Website Terpercaya & Berpengalaman,500000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/miiqdaad/jasa-seo-audit-website-terpercaya-and-berpengalaman-c633a78b-3e64-44f0-9c35-9997b6db6858,Rp500.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Copywriting Profesional – Ubah Kata Jadi Pelanggan,600000.0,,,9745.0,Copywriting,https://www.sribu.com/id/users/farhhan_an/copywriting-profesional-ubah-kata-jadi-pelanggan-08f3a20f-1e02-4759-99e2-acf707571014,Rp600.000,,,Promo berakhir dalam 9745 Hari Lagi!
sribu,Pemasaran & Periklanan,SEO,SEO (Search Engine Optimization) Optimal Website,600000.0,,,2.0,SEO,https://www.sribu.com/id/users/valentinee10/seo-search-engine-optimization-optimal-website-03d361fb-4c59-4211-8110-f283bef19159,Rp600.000,,,2 Hari Pengerjaan2 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Backlink Media Nasional bergaransi,1200000.0,5.0,,20.0,,https://www.sribu.com/id/users/ombramdotcom/jasa-backlink-media-nasional-bergaransi-df3d936c-86a5-4b7c-9288-dea5b8a415aa,Rp1.200.000,5.0,,Respon Chat20 hariProyek Berjalan2
sribu,Pemasaran & Periklanan,SEO,55 Backlink ac.id dan edu HIGH DA,500000.0,5.0,,20.0,,https://www.sribu.com/id/users/ombramdotcom/55-backlink-acid-dan-edu-high-da-ca6087ce-ced3-4a28-ae8c-21ba17c61e7e,Rp500.000,5.0,,Respon Chat20 hariProyek Berjalan2
sribu,Pemasaran & Periklanan,SEO, Jasa SEO (Search Engine Optimization) ,3350000.0,4.9,,1.0,SEO,https://www.sribu.com/id/users/jtdigitally/jasa-seo-search-engine-optimization-78fc5491-9cba-4272-8518-1872d5edbb21,Rp3.350.000,4.9,,Respon Chat2 jamProyek Berjalan1
sribu,Pemasaran & Periklanan,SEO,Meningkatkan rank web dengan backlink High DA PA,600000.0,4.9,,0.0,,https://www.sribu.com/id/users/GudangBacklink/meningkatkan-rank-web-dengan-backlink-high-da-pa-f41702a6-3211-4c3f-a7ec-80cd354fe7c4,Rp600.000,4.9,,0 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,100 Guest Post Bahasa Indonesia Premium High DA DR,750000.0,4.9,,0.0,,https://www.sribu.com/id/users/GudangBacklink/100-guest-post-bahasa-indonesia-premium-high-da-dr-423f60c7-f87f-4aeb-92b4-2ec87d2eb06a,Rp750.000,4.9,,0 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO 1000 Backlink DA 50+ ,650000.0,4.9,,0.0,SEO,https://www.sribu.com/id/users/GudangBacklink/jasa-seo-1000-backlink-da-50-e23b6044-7580-4e1a-aa05-1d11cbf6c5bc,Rp650.000,4.9,,0 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Guest Post & Media National Links,400000.0,5.0,,7.0,,https://www.sribu.com/id/users/kevintaw/guest-post-and-media-national-links-ffd75708-c30c-4229-a59d-14bea8cd09f2,Rp400.000,5.0,,7 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Profesional Terpercaya | 800+ Clients Nasional dan Internasional,5000000.0,5.0,,30.0,SEO,https://www.sribu.com/id/users/kevintaw/jasa-seo-profesional-terpercaya-or-800-clients-nasional-dan-internasional-8a0f369e-bc73-46bb-9e7a-60fb7c9b1574,Rp5.000.000,5.0,,30 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,SEO Content Writing GERCEP,725000.0,4.9,,1.0,SEO,https://www.sribu.com/id/users/evitadamaya/seo-content-writing-gercep-1d71098b-f454-4951-be99-d28e113a9638,Rp725.000,4.9,,Respon Chat1 hariProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Full Package: Page One Dalam 3 Bulan,700000.0,5.0,,1.0,SEO,https://www.sribu.com/id/users/nawalaproject/jasa-seo-full-package-page-one-dalam-3-bulan-3f30ce41-16d6-43e9-b44d-aa5066497fc8,Rp700.000,5.0,,Respon Chat1 jamProyek Berjalan17
sribu,Pemasaran & Periklanan,SEO,Optimasi SEO meningkatkan traffic tanpa iklan,1500000.0,4.9,,1.0,SEO,https://www.sribu.com/id/users/Rezkyzakiri/optimasi-seo-meningkatkan-traffic-tanpa-iklan-2591d3e9-967a-4c8f-9659-bb13e3cf28b2,Rp1.500.000,4.9,,Respon Chat2 jamProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Audit SEO + Optimasi ,500000.0,4.9,,1.0,SEO,https://www.sribu.com/id/users/cupitebet/audit-seo-optimasi-dff2ca46-003d-4cbb-9532-bc5507a42d00,Rp500.000,4.9,,Respon Chat13 jamProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,1200 Backlink EDU GOV Backlink Tipe Comment,500000.0,4.9,,8.0,,https://www.sribu.com/id/users/seomurah/1200-backlink-edu-gov-backlink-tipe-comment-6ff57f1b-a7ee-4067-900e-729e9ff73665,Rp500.000,4.9,,8 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Backlink PBN Murah DA hingga 50,800000.0,4.9,,7.0,,https://www.sribu.com/id/users/seomurah/jasa-backlink-pbn-murah-da-hingga-50-002b0c53-8039-49f3-a555-f635321c14fc,Rp800.000,4.9,,7 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Meningkatkan Potensi Page One Google,2500000.0,4.9,,8.0,SEO,https://www.sribu.com/id/users/seomurah/jasa-seo-meningkatkan-potensi-page-one-google-6aaadf3a-2561-4c74-af15-5c55434ba6f9,Rp2.500.000,4.9,,8 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Backlink EDU GOV Premium di Dalam Artikel ,650000.0,4.9,,8.0,,https://www.sribu.com/id/users/seomurah/jasa-backlink-edu-gov-premium-di-dalam-artikel-ba694a57-746f-4dde-8ad0-a16df46f127b,Rp650.000,4.9,,8 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Content Writer,750000.0,4.9,,1.0,SEO,https://www.sribu.com/id/users/ahmadrido95/jasa-seo-content-writer-aafd7af7-6992-4b5a-87eb-906e65471e98,Rp750.000,4.9,,1 Hari Pengerjaan2 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Memunculkan Website Baru Di Google,500000.0,5.0,,15.0,SEO,https://www.sribu.com/id/users/BakulBacklink/jasa-seo-memunculkan-website-baru-di-google-af88be55-57f6-469f-bc56-7e07bb387090,Rp500.000,5.0,,15 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,PAKET 150 BACKLINK EDU GOV,500000.0,5.0,,15.0,,https://www.sribu.com/id/users/BakulBacklink/paket-150-backlink-edu-gov-fb2d3a51-24fb-4479-a0c8-70673233d1d5,Rp500.000,5.0,,15 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,200 Blog Comment Premium DA 50 DR 40,550000.0,5.0,,20.0,,https://www.sribu.com/id/users/BakulBacklink/200-blog-comment-premium-da-50-dr-40-2dc2ec7c-c960-4407-b282-009cba0029ec,Rp550.000,5.0,,20 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,PAKET BACKLINK BLOGROLL DAN EDU GOV,500000.0,5.0,,7.0,,https://www.sribu.com/id/users/BakulBacklink/paket-backlink-blogroll-dan-edu-gov-0c446644-0fad-45d6-9cc6-6a0cff309064,Rp500.000,5.0,,7 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Paket Profile Backlink Murah! MULAI 120 RIBUAN,120000.0,5.0,,7.0,,https://www.sribu.com/id/users/BakulBacklink/paket-profile-backlink-murah-mulai-120-ribuan-f2c9a5b9-d609-4a93-bd06-3bb0e419116f,Rp120.000,5.0,,7 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Aged Domain High DA DR 30 Siap Pakai,1800000.0,4.9,,1.0,,https://www.sribu.com/id/users/JagoSeo1/aged-domain-high-da-dr-30-siap-pakai-29bab9b8-0d4b-437a-b193-aba47ea55834,Rp1.800.000,4.9,,Respon Chat12 jamProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO, Jasa SEO Management Sekelas Agency,3500000.0,4.9,,182.0,SEO,https://www.sribu.com/id/users/Vernanda/jasa-seo-management-sekelas-agency-3115ed55-be49-4dd8-bca5-0cf4beffc5cf,Rp3.500.000,4.9,,182 Hari Pengerjaan3 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Backlink 700++ Media Nasional & Lokal | SEO,550000.0,4.9,,17.0,SEO,https://www.sribu.com/id/users/denawiliyam/jasa-backlink-700-media-nasional-and-lokal-or-seo-5184506a-ec27-491f-ab2b-13e09d0a1eeb,Rp550.000,4.9,,Respon Chat17 hariProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,"Murah , Powerful : 2400 DO Follow - Pertamax Bcklink untuk Page One Google",300000.0,4.9,,1.0,,https://www.sribu.com/id/users/mentarilab/murah-powerful-2400-do-follow-pertamax-bcklink-untuk-page-one-google-00d13512-ad0a-451c-a058-db4e2fecd658,Rp300.000,4.9,,Respon Chat3 jamProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Guest Posting di Website UKMS.OR.ID,500000.0,4.9,,1.0,,https://www.sribu.com/id/users/jave/guest-posting-di-website-ukmsorid-a84e1e5f-0e9b-4c1b-bfbb-59eb5bdca4cb,Rp500.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Guest Posting di Website Epajak,500000.0,4.9,,1.0,,https://www.sribu.com/id/users/jave/guest-posting-di-website-epajak-314a885d-eacb-4f08-9295-2856449aebb8,Rp500.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,MURAH POWERFULL : 25 PERMANENT DA 50+ Sidebar-Blogroll-Footer PBN Backlinks untuk Page One Google,600000.0,4.9,,1.0,,https://www.sribu.com/id/users/mentarilab/murah-powerfull-25-permanent-da-50-sidebar-blogroll-footer-pbn-backlinks-untuk-page-one-google-2ef1f7db-148c-4727-957e-9f88ec740546,Rp600.000,4.9,,Respon Chat3 jamProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Lead Generation VA for Service based businesses,9000000.0,4.9,,22.0,,https://www.sribu.com/id/users/jaenmonroe/lead-generation-va-for-service-based-businesses-0b566f29-5b82-4fa7-947f-e86a6a7411ba,Rp9.000.000,4.9,,22 Hari Pengerjaan4 Revisi
sribu,Pemasaran & Periklanan,SEO,Paket Bundel Backlink Manual White Hat SEO,500000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/BacklinkSEO/paket-bundel-backlink-manual-white-hat-seo-462eeb7a-667d-4221-ae2f-21234f4fa389,Rp500.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Peningkatan DA 30 dan Paket Backlink,500000.0,4.9,,30.0,SEO,https://www.sribu.com/id/users/imfaxabel/jasa-seo-peningkatan-da-30-dan-paket-backlink-010323e7-bba8-4b43-af6a-c9c0bb402aab,Rp500.000,4.9,,30 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Seo Spesialist Paket Premium,1500000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/technouniverse/jasa-seo-spesialist-paket-premium-61d5fdf5-7795-4977-ac38-3d84ab606d5d,Rp1.500.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Setting Google News,850000.0,5.0,,2.0,,https://www.sribu.com/id/users/andrinong/jasa-setting-google-news-1c3d31aa-5d2b-482d-af21-82b5cf04e3cf,Rp850.000,5.0,Ulasan dari Pembeli,2 Hari Pengerjaan3 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Search Engine Optimization (SEO) Praktis,1000000.0,4.9,,7.0,SEO,https://www.sribu.com/id/users/ekasamodra/jasa-search-engine-optimization-seo-praktis-82ff6bd0-301b-4bbc-845e-3d19e3fa1167,Rp1.000.000,4.9,,7 Hari Pengerjaan3 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Optimasi SEO Website Naikkan Ranking,500000.0,4.9,,7.0,SEO,https://www.sribu.com/id/users/telwow234/jasa-optimasi-seo-website-naikkan-ranking-14676ff1-7467-4c45-9feb-88463be9dfee,Rp500.000,4.9,,7 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Profesional,500000.0,4.9,,2.0,SEO,https://www.sribu.com/id/users/asepko88/jasa-seo-profesional-668d1e89-9db8-4f78-ad6a-fec0396f958e,Rp500.000,4.9,,Respon Chat2 hariProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,JASA OPTIMASI SEO WEBSITE PROFESIONAL,900000.0,4.9,,120.0,SEO,https://www.sribu.com/id/users/Wahyu_adji/jasa-optimasi-seo-website-profesional-ac1fe16e-33c3-4f27-9a7e-0e26ab98f979,Rp900.000,4.9,,Service SEO 4 Bulan
sribu,Pemasaran & Periklanan,SEO,Jasa Local SEO Untuk Bisnis Lokal,500000.0,4.9,,90.0,SEO,https://www.sribu.com/id/users/terapkan.ai/jasa-local-seo-untuk-bisnis-lokal-aac93375-c976-4533-b3ab-f0c6551688e2,Rp500.000,4.9,,Min Pembelian 3 Bulan
sribu,Pemasaran & Periklanan,SEO,Penulisan Artikel SEO Friendly Bahasa Indonesia/Inggris,500000.0,4.9,,2.0,SEO,https://www.sribu.com/id/users/itsintan/penulisan-artikel-seo-friendly-bahasa-indonesiainggris-bdc232d6-5fcb-4860-9afa-bedb515575fc,Rp500.000,4.9,,Respon Chat2 hariProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Paket SEO Dominasi Halaman 1 Google,750000.0,4.9,,20.0,SEO,https://www.sribu.com/id/users/didimannasralaia/paket-seo-dominasi-halaman-1-google-5c8476b2-c300-43b3-8e6b-1a8c46bdef48,Rp750.000,4.9,,20 Hari Pengerjaan3 Revisi
sribu,Pemasaran & Periklanan,SEO,Paket Optimasi Google Map Bisnis Anda ,500000.0,4.9,,20.0,,https://www.sribu.com/id/users/doddyvaronis/paket-optimasi-google-map-bisnis-anda-6bb2c5d3-3954-43a6-85d2-fe18b430b9b0,Rp500.000,4.9,,20 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO (Search Engine Optimization) Optimal,1000000.0,4.9,,30.0,SEO,https://www.sribu.com/id/users/jhosuahendrikar/jasa-seo-search-engine-optimization-optimal-c8c5126a-1c30-48b2-8303-1cba8b506634,Rp1.000.000,4.9,,30 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO GMB Terbaik untuk Bisnis Lokal,500000.0,4.9,,4.0,SEO,https://www.sribu.com/id/users/BacklinkSEO/jasa-seo-gmb-terbaik-untuk-bisnis-lokal-3b2b7865-8468-41bb-84a6-84cc76d77cde,Rp500.000,4.9,,4 Hari Pengerjaan2 Revisi
sribu,Pemasaran & Periklanan,SEO,Penulisan Artikel SEO Friendly Website/Blog/Media,500000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/PadmaParamitha/penulisan-artikel-seo-friendly-websiteblogmedia-5098053f-6e78-4de4-b416-3857652fd438,Rp500.000,4.9,,3 Hari Pengerjaan10 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Website Profesional,3000000.0,4.9,,30.0,SEO,https://www.sribu.com/id/users/achmadfaridwotulo/jasa-seo-website-profesional-6b922254-0c0c-4751-bb4a-8dac7cf3076b,Rp3.000.000,4.9,,30 Hari Pengerjaan2 Revisi
sribu,Pemasaran & Periklanan,SEO,SEO Specialist | Optimasi Website | Menaikkan SERP,600000.0,4.9,,9658.0,SEO,https://www.sribu.com/id/users/aqillalhafizh6/seo-specialist-or-optimasi-website-or-menaikkan-serp-fb00ca88-b120-410f-be4c-6b61c94e7189,Rp600.000,4.9,,Promo berakhir dalam 9658 Hari Lagi!
sribu,Pemasaran & Periklanan,SEO,Riset Keywords SEO dan Penulisan Artikel Blog,6000000.0,4.9,,30.0,SEO,https://www.sribu.com/id/users/riantidearizp/riset-keywords-seo-dan-penulisan-artikel-blog-6cb7aeed-4ad3-4eb5-8b3c-712461eeaa11,Rp6.000.000,4.9,,30 Hari Pengerjaan3 Revisi
sribu,Pemasaran & Periklanan,SEO,"SEO, Ads Digital Marketing 3 bulan, 6 bulan, 1 th",19100000.0,4.9,,90.0,SEO,https://www.sribu.com/id/users/CarissaSEO/seo-ads-digital-marketing-3-bulan-6-bulan-1-th-4e3a432b-b564-4239-85f8-398414f82c9f,Rp19.100.000,4.9,,3 Months SEO Website Organic
sribu,Pemasaran & Periklanan,SEO,SEO Content Specialist,1000000.0,4.9,,7.0,SEO,https://www.sribu.com/id/users/rizaldi1607/seo-content-specialist-e3294c32-195a-4175-bb13-5f8fd9f06144,Rp1.000.000,4.9,,7 Hari Pengerjaan3 Revisi
sribu,Pemasaran & Periklanan,SEO,"Pembuatan Content Planning, Copywriting",149000.0,4.9,,2.0,Copywriting,https://www.sribu.com/id/users/nurulayuuu/pembuatan-content-planning-copywriting-abf26578-201d-4ce5-82c7-3e58d8bf4ee5,Rp149.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Posting Produk ke 1000 Website,599900.0,4.9,,1.0,,https://www.sribu.com/id/users/indiraaulia/jasa-posting-produk-ke-1000-website-86d552e1-f281-4afe-b692-aa570f26722f,Rp599.900,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Freelance UMKM,3500000.0,4.9,,30.0,SEO,https://www.sribu.com/id/users/yokiandika/jasa-seo-freelance-umkm-da4b6c83-f757-4e4d-b90f-e1824c225fe2,Rp3.500.000,4.9,,30 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Strategi SEO: Website Audit & Keyword Research,1500000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/imaxmillian/strategi-seo-website-audit-and-keyword-research-6a2c29e3-e557-4bbd-a650-264c6b31c55d,Rp1.500.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,jasa publikasi di media online jawa tengah,400000.0,4.9,,1.0,,https://www.sribu.com/id/users/anezadem/jasa-publikasi-di-media-online-jawa-tengah-d398f55f-5e9b-4642-908b-7eec71965a0c,Rp400.000,4.9,,Jaminan Tayang dalam Max. 24 Jam
sribu,Pemasaran & Periklanan,SEO,Jasa Pembuatan Google Map,2000000.0,5.0,,8.0,,https://www.sribu.com/id/users/wfreelancer/jasa-pembuatan-google-map-dc082340-d1f2-49bb-971e-2f3f24bfb01f,Rp2.000.000,5.0,,Respon Chat8 hariProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Blog Placament,110000.0,4.9,,30.0,,https://www.sribu.com/id/users/aderandikapratama/blog-placament-ace1a723-b3de-445f-828b-d09ac0f27bad,Rp110.000,4.9,,Backlink selama 1 bulan
sribu,Pemasaran & Periklanan,SEO,SEO Content Writing (High-Quality),99000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/markusyon/seo-content-writing-high-quality-d78f1743-6980-4b8e-a1d6-bb2e27fb7bb5,Rp99.000,4.9,,3 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Penulisan Artikel SEO,99000.0,4.9,,2.0,SEO,https://www.sribu.com/id/users/septianfarhan/penulisan-artikel-seo-6a55cf19-5550-4fc7-be2b-86051ec3fa4c,Rp99.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,OBRAL BACKLINK YANG SANGAT KUAT DAN MURAH : 150 PBN HIGH DA > 40 + 120 Profile + 200 Social Bookmark - PERTAMAX,600000.0,4.9,,1.0,,https://www.sribu.com/id/users/mentarilab/obral-backlink-yang-sangat-kuat-dan-murah-150-pbn-high-da-greater-40-120-profile-200-social-bookmark-pertamax-357e5092-3546-4d54-a2e6-8d9994ce04eb,Rp600.000,4.9,,Respon Chat3 jamProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Technical SEO On Page Optimization / Optimasi On Page SEO Teknis [Wordpress],1500000.0,4.9,,5.0,"WordPress, SEO",https://www.sribu.com/id/users/agencyseotory/technical-seo-on-page-optimization-optimasi-on-page-seo-teknis-wordpress-8e4e3963-1d6f-41d0-8bf7-e3d0028e6fbb,Rp1.500.000,4.9,,5 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Content SEO On Page Optimization / Optimasi On Page SEO Konten,1500000.0,4.9,,7.0,SEO,https://www.sribu.com/id/users/agencyseotory/content-seo-on-page-optimization-optimasi-on-page-seo-konten-ba125fed-5b49-4641-804b-a1368924d1d1,Rp1.500.000,4.9,,7 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Backlink SEO Off Page Optimzation / Optimasi Off Page SEO Backlink,1500000.0,4.9,,5.0,SEO,https://www.sribu.com/id/users/agencyseotory/backlink-seo-off-page-optimzation-optimasi-off-page-seo-backlink-2213cee9-ff30-4a8d-a3ed-c9ef11dfbded,Rp1.500.000,4.9,,5 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,SEO Website dan Article Wordpress,2000000.0,4.9,,30.0,"WordPress, SEO",https://www.sribu.com/id/users/dimasfitrahr/seo-website-dan-article-wordpress-25c27cf8-f48f-4407-93bf-7c27df3e72f6,Rp2.000.000,4.9,,30 Hari Pengerjaan10 Revisi
sribu,Pemasaran & Periklanan,SEO,On Page SEO Optimization,500000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/redzkisuk/on-page-seo-optimization-941e1a57-c260-46ba-9eb2-d7bddb92df7b,Rp500.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Pemasaran & Periklanan,SEO,Youtube SEO ( Search Engine Optimization),500000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/Nadyahutami/youtube-seo-search-engine-optimization-40cf97f5-eef8-41db-978e-c2b4bbde0dc3,Rp500.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Pemasaran & Periklanan,SEO,Guest Post Blog (Pasang Backlink),150000.0,4.9,,1.0,,https://www.sribu.com/id/users/ianalamsukarso/guest-post-blog-pasang-backlink-32dc390b-ed60-4a76-a309-0db4580ffe5a,Rp150.000,4.9,,1 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Penulisan Konten SEO,500000.0,4.9,,2.0,SEO,https://www.sribu.com/id/users/fendyindrawan/jasa-penulisan-konten-seo-32c7b5dc-474b-43f2-9709-af8d572e4fcc,Rp500.000,4.9,,2 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,"SEO Off Page Specialist, Jasa Backlink, SEO Content Writing",100000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/rustinwin/seo-off-page-specialist-jasa-backlink-seo-content-writing-f315ffd6-c7bd-447b-842a-b66d74fc4198,Rp100.000,4.9,,3 Hari Pengerjaan2 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Website Meningkatkan Ranking dan Traffic Dari Google,3000000.0,4.9,,1.0,SEO,https://www.sribu.com/id/users/davidraja/jasa-seo-website-meningkatkan-ranking-dan-traffic-dari-google-6f3810cc-1f34-4b4f-9761-bc525fb14dcf,Rp3.000.000,4.9,,Respon Chat15 jamProyek Berjalan0
sribu,Pemasaran & Periklanan,SEO,Jasa Backlink Media Nasional Garansi Berkualitas,870000.0,4.9,,5.0,,https://www.sribu.com/id/users/bravodigital/jasa-backlink-media-nasional-garansi-berkualitas-05317e7d-1581-4f74-b895-1699ef6f3455,Rp870.000,4.9,,5 Hari Pengerjaan3 Revisi
sribu,Pemasaran & Periklanan,SEO,Content Placement di Website  SEO.OR.ID,500000.0,4.9,,1.0,SEO,https://www.sribu.com/id/users/jave/content-placement-di-website-seoorid-792163c0-9ac5-4e23-9a60-b9c0ef755582,Rp500.000,4.9,,1 Hari Pengerjaan1 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa Optimasi Via Blogger - SEO Saja,950000.0,4.9,,15.0,SEO,https://www.sribu.com/id/users/avidh28_/jasa-optimasi-via-blogger-seo-saja-c2b6575e-0c27-40a4-8567-777b76c41a33,Rp950.000,4.9,,15 Hari Pengerjaan0 Revisi
sribu,Pemasaran & Periklanan,SEO,Jasa SEO Page #1 Google,500000.0,4.9,,3.0,SEO,https://www.sribu.com/id/users/jave/jasa-seo-page-1-google-fea579d8-958a-4fa6-8332-8d3dedc347b1,Rp500.000,4.9,,3 Hari Pengerjaan0 Revisi
